symbol,counter,date,force_sum,force_max,force_min,force_mean,force_std,price_change_min,price_change_max,price_change_std,buy_vol_chg_max,buy_vol_chg_mean,sell_vol_chg_max,sell_vol_chg_mean
ADVENTA,7191,2020-06-15,-9409.385166574692,1399.999999999995,-1881.5286624203818,-19.726174353406062,198.77550495942933,-1.8181818181818077,1.8518518518518379,0.38883516029986737,800.0,2.185750236631613,1923.0,19.354194086632134
ADVENTA,7191,2020-06-12,21249.901599719607,7862.068965517257,-5112.25806451613,44.36305135640836,592.6002866243215,-4.516129032258065,6.896551724137945,0.5853384496312719,1000.0,4.546491750260443,2260.0,16.312909177965004
ADVENTA,7191,2020-06-11,43524.552740691695,52988.37209302335,-1884.7826086956477,90.8654545734691,2427.833530326684,-1.6853932584269704,6.976744186046524,0.47675340272348055,3000.0,6.394300267139596,2830.0,12.270037998271224
ADVENTA,7191,2020-06-10,12826.11305103919,3146.808510638297,-1242.4083769633478,26.776853968766577,333.1955224923782,-1.6853932584269704,2.2727272727272707,0.41672384289988146,1000.0,3.288962316909572,2100.0,19.052232026428896
ADVENTA,7191,2020-06-09,-11685.454330194292,3532.58426966293,-3215.300546448091,-24.39552052232629,422.69799087109885,-2.020202020202022,2.0408163265306145,0.3893133108195038,1000.0,1.0261534508519499,2241.0,11.960420634915673
ADVENTA,7191,2020-06-05,3157.9939452039516,13427.272727272753,-15219.047619047637,6.579154052508232,1478.6427802562973,-4.761904761904767,3.349282296650724,0.5851698775829954,2000.0,2.5151308654919493,4168.0,21.164541647291735
ADVENTA,7191,2020-06-04,84003.33548430586,16888.333333333274,-6756.756756756757,176.10762156038965,1471.8069196366264,-5.405405405405405,3.401360544217691,0.597868691987164,5000.0,4.0393598037387175,7255.0,25.741295202361147
ADVENTA,7191,2020-06-03,29074.831405001256,36671.942446043264,-10368.055555555551,60.699021722340824,2467.0793288334357,-5.063291139240511,5.035971223021596,0.7976120532571095,3000.0,2.7321238250194675,4602.0,15.478103627183701
ADVENTA,7191,2020-06-02,-3411.0299437146477,18815.00000000002,-26157.89473684202,-7.121148107963774,2544.762258881486,-8.18181818181819,5.000000000000004,0.8264497594609505,5000.0,3.3492376071946026,9089.0,12.288177591151726
ADVENTA,7191,2020-06-01,73737.96539612551,17623.85786802023,-9418.348623853306,153.9414726432683,1626.2348397275516,-1.3953488372092981,2.0000000000000018,0.2805512029290107,3000.0,16.93403201048341,6155.0,3.2782793258457823
ADVENTA,7191,2020-05-29,221853.93656527041,49803.72670807433,-29714.970059880336,463.1606191341762,4713.456819628694,-2.395209580838331,3.7267080745341463,0.5278684643186122,5000.0,8.757619143056514,9468.0,16.1348398563391
ADVENTA,7191,2020-05-28,221643.54338056783,55821.42857142768,-49517.391304347715,462.72138492811655,5744.260425019043,-5.072463768115931,3.649635036496335,0.6313239161880393,5000.0,3.6145640710470555,6334.0,27.216081717340867
ADVENTA,7191,2020-05-27,2002.0823225570966,3194.690265486731,-2064.9122807017607,4.179712573188093,269.6132363788987,-0.92592592592593,0.9345794392523477,0.3382335702335154,1000.0,6.516082351595933,4200.0,24.7770619806821
ADVENTA,7191,2020-05-22,-18315.00295462031,1920.9090909090799,-5767.857142857159,-38.23591431027205,382.93342292775003,-1.7857142857142905,0.990099009900991,0.41025651770030025,2000.0,5.414360840748518,4201.0,25.65827744319066
ADVENTA,7191,2020-05-21,-9620.723365163167,5628.318584070806,-11032.142857142886,-20.085017463806192,711.5673632030562,-1.869158878504673,1.85185185185186,0.4501813957909439,1500.0,5.3029582572233105,4336.0,16.57327190570164
ADVENTA,7191,2020-05-20,43120.41206774197,10242.051282051245,-2897.169811320754,90.39918672482594,913.9919129229046,-1.4851485148514865,2.051282051282044,0.40369484940351247,1077.0,9.512398888796524,2946.0,25.06449457917773
ADVENTA,7191,2020-05-19,2014.9438178138957,3411.5183246073457,-1113.227513227525,4.233075247508184,248.18374014922622,-1.058201058201047,1.5706806282722585,0.28466991053782587,1250.0,2.28506815395683,2393.0,22.189018755317182
ADVENTA,7191,2020-05-18,-5799.124223947612,1058.2524271844657,-1774.0384615384553,-12.157493131965644,186.7835791494039,-1.9230769230769273,1.9607843137254832,0.4271699073893505,1000.0,9.314973890297285,2143.0,21.727914811422224
ADVENTA,7191,2020-05-15,-3565.567692795261,2839.99999999999,-2290.740740740751,-7.490688430242145,277.4725901786589,-2.5862068965517238,2.8301886792452935,0.42636660026777495,1000.0,3.285244249056656,1842.0,20.240309073009776
ADVENTA,7191,2020-05-14,4867.961727638621,3496.153846153834,-3186.9918699186946,10.184020350708412,457.1754024516708,-2.5862068965517238,3.418803418803429,0.5421540090778051,1000.0,4.580705461345899,1697.0,23.39704266355254
ADVENTA,7191,2020-05-13,24066.520987865817,15019.852941176418,-8117.829457364355,50.243258847319034,1779.4970847191453,-3.3898305084745783,4.504504504504481,0.7481680250287133,5000.0,3.3920970885563158,6039.0,14.927415476027871
ADVENTA,7191,2020-05-12,204876.01501832253,42398.181818181576,-10174.285714285717,427.7161065100679,3446.5079692222744,-2.857142857142858,2.7272727272727115,0.566621472182833,5000.0,7.035023587474572,12086.0,17.439791106679753
ADVENTA,7191,2020-05-08,4114.989549492414,2709.1891891892174,-1107.486631016047,8.590792378898568,191.79885369831965,-0.5524861878453025,1.0928961748633892,0.19259295950318212,1000.0,11.203823613698473,2430.0,41.38006857039626
ADVENTA,7191,2020-05-06,-3055.4224685865997,368.47826086955934,-1977.1739130434871,-6.432468354919157,107.19100379502832,-1.0869565217391353,0.5555555555555536,0.18945558399785795,1400.0,15.265258434253065,1595.0,27.140364883645496
ADVENTA,7191,2020-05-05,8982.456984147115,8581.914893617019,-1458.6387434554836,18.752519799889594,419.9591998588723,-0.5376344086021501,1.5957446808510634,0.18477221797134213,1200.0,11.319722791351447,1928.0,21.890132647430708
HARTA,5168,2020-06-15,-5124.732854476142,1499.999999999938,-960.063391442128,-10.698815980117207,182.23006804120985,-0.9360374414976724,0.7936507936507908,0.19406578231916793,1000.0,0.6844627572463133,7095.0,2.5766879160218554
HARTA,5168,2020-06-12,10876.291491172238,3583.7049742710064,-1561.983471074375,22.75374788948167,261.01178657640185,-1.3333333333333308,2.9159519725557415,0.23490486187131157,1000.0,2.217444742468019,2820.0,5.0652446260739765
HARTA,5168,2020-06-11,62335.058336657305,70733.17384370013,-4166.134185303496,130.4080718340111,3246.5552723373344,-0.7812500000000111,4.6251993620414655,0.277514948436468,1000.0,0.30500590372215153,7384.0,4.728045802628591
HARTA,5168,2020-06-10,1461.6727926281083,1647.69475357711,-514.1732283464557,3.0643035484866,109.62822657135013,-1.0903426791277315,0.6359300476947549,0.12870521353475844,700.0,0.6172186678085564,3823.0,2.998225934858772
HARTA,5168,2020-06-09,10663.716320391883,4207.54716981129,-1744.1717791410626,22.262455783699128,319.19148855022917,-1.2598425196850394,1.5723270440251458,0.21638553603270008,1034.0,0.8183416292824846,3091.0,2.6042618668003694
HARTA,5168,2020-06-05,4122.655390099124,5492.30769230771,-3020.2614379085885,8.606796221501302,308.01835654181264,-0.6622516556291425,0.9836065573770592,0.16930742031834037,1762.0,1.4715816587304054,6666.0,3.380176798748119
HARTA,5168,2020-06-04,23008.509295958094,11665.239726027368,-2126.850258175527,48.034466171102494,580.5444838959046,-1.6483516483516425,2.003642987249532,0.24120374690260485,2139.0,1.690061823760077,2781.0,4.483399860595501
HARTA,5168,2020-06-03,-13584.442457804087,3873.015873015881,-12212.352941176427,-28.47891500587859,815.6943552016547,-3.8235294117646923,2.645502645502651,0.5342805301514016,1124.0,-0.06610200459463234,2267.0,3.902796854442867
HARTA,5168,2020-06-02,11390.058424480643,6024.305555555573,-3952.0000000000036,23.82857410979214,445.5462756127865,-4.0000000000000036,3.472222222222232,0.39751643543557325,682.0,0.17632000017310795,2978.0,8.13834727456601
HARTA,5168,2020-06-01,2425.674094941928,4567.32824427485,-2801.052631578956,5.064037776496718,312.08078018536963,-1.0526315789473717,1.2480499219968744,0.1922128827920294,500.0,0.2979298882660643,3287.0,3.1574426277383414
HARTA,5168,2020-05-29,589119.4671514466,577846.8227424732,-1008.5141903172009,1229.8945034476965,26402.36536768717,-1.279707495429605,4.849498327759183,0.30703101172789926,4393.0,-1.0280480355286448,43054.0,2.552201712797072
HARTA,5168,2020-05-28,5438.158974383746,2192.4324324325453,-683.9059674502869,11.376901620049678,152.6905995996225,-0.7220216606498187,0.7220216606498298,0.13885086064507024,868.0,1.1471174204402381,8982.0,2.605785643493327
HARTA,5168,2020-05-27,13357.204496037477,9584.44444444439,-1008.7431693989184,27.88560437586112,481.1851079924191,-1.7889087656529412,3.5185185185184986,0.26619387640603065,1003.0,2.2539212154403105,3000.0,2.8800164741410508
HARTA,5168,2020-05-22,-4217.520330644762,735.4443309500525,-4220.325203251998,-8.823264290051803,208.82994905663142,-1.0040160642570406,0.5086469989827203,0.13046779549979873,540.0,2.1564255433426855,1279.0,4.213041254260049
HARTA,5168,2020-05-21,5852.233727364659,2486.0000000000023,-1190.7756813417145,12.217606946481542,228.29588961609613,-1.0482180293501009,1.041666666666674,0.18243377518617968,2102.0,1.7584922829038354,5875.0,3.590497990869137
HARTA,5168,2020-05-20,9281.768449112087,6875.295381310359,-687.499999999989,19.377387158897886,322.5059566920795,-0.5434782608695565,1.1815252416756072,0.12211857898032723,1418.0,1.723602590435667,1876.0,2.443477921540155
HARTA,5168,2020-05-19,1488.5283199539062,1401.3559322034137,-733.7028824833643,3.114075983167168,130.62067262776392,-1.1235955056179692,1.157407407407396,0.1726720149501908,1301.0,0.7887326957159265,2796.0,3.7133966479947045
HARTA,5168,2020-05-18,-3631.2228376346684,1151.351351351379,-1656.182212581372,-7.580840997149621,149.0815215073589,-0.6564551422319487,0.6486486486486642,0.14394728718398744,710.0,1.379462358505422,2142.0,2.0361352427398405
HARTA,5168,2020-05-15,-3284.4636353407113,702.7484143763047,-2331.6337148803286,-6.856917819082905,132.31478140987818,-2.185223725286156,0.8376963350785305,0.15813541296156605,1026.0,0.9121922955827292,2497.0,2.5463027081811487
HARTA,5168,2020-05-14,8895.740744715122,4812.444444444475,-2856.4948453607635,18.57148380942614,408.28760064499875,-2.19780219780219,1.7777777777777892,0.28535338131443844,700.0,-0.15027988383021337,2817.0,3.4627330461832337
HARTA,5168,2020-05-13,31334.32657991848,7474.943052392011,-993.0875576036584,65.41613064701144,427.99729568168283,-1.1173184357541888,1.1682242990654235,0.22146456588018185,3536.0,1.1183042520608493,5486.0,4.442780971050542
HARTA,5168,2020-05-12,-1372.1084710804557,1944.5178335534706,-2223.5294117647295,-2.8705198139758488,206.1298613112708,-1.055408970976257,0.8010680907877044,0.1321179104656177,962.0,1.3413556073772763,10100.0,3.1465466946331557
HARTA,5168,2020-05-08,2392.1973132043613,1384.4086021505364,-2115.561569688737,4.994148879341046,160.5774205318832,-0.5412719891745632,0.6906077348066253,0.13056770273404475,500.0,1.5534924924782059,3188.0,3.003023252440778
HARTA,5168,2020-05-06,-2510.731545138437,91.70124481327768,-582.0936639118281,-5.252576454264513,38.87574380437775,-0.2743484224965731,0.4149377593360981,0.06606709398353873,2950.0,1.5873734289124946,2303.0,6.08604213109086
HARTA,5168,2020-05-05,-516.9136531941415,377.7027027026678,-236.06998654104402,-1.0951560449028421,30.050658219897628,-0.40322580645161255,0.40540540540539016,0.07117269246189963,1316.0,0.9698549869995406,1891.0,2.389089699608825
KOSSAN,7153,2020-06-15,10327.834720712122,17582.300884955668,-1494.044665012421,21.834745709750788,825.1844299823939,-1.7565872020075202,3.539823008849541,0.292649139342071,300.0,-0.3607863533903165,5454.0,3.0816702898720716
KOSSAN,7153,2020-06-12,2488.3496790738086,465.9817351598204,-127.50556792872825,5.216665993865427,42.15135782765975,-0.551876379690952,1.4840182648401923,0.1481148564265512,740.0,0.9559141108510975,4609.0,3.3955403677098714
KOSSAN,7153,2020-06-11,39171.11917132376,40057.713651498394,-1547.290116896912,82.63949192262396,1842.4729231559882,-2.125398512221033,4.439511653718098,0.252127164319828,1000.0,0.3130628874359845,6089.0,3.2461005719087654
KOSSAN,7153,2020-06-10,567.0002562681507,312.2112211221055,-363.7969094922756,1.186193004745085,37.20743890326432,-0.8830022075055233,0.5649717514124353,0.11357867419016834,1000.0,-0.6263718282693312,1024.0,2.2097171601282035
KOSSAN,7153,2020-06-09,4018.5402101798927,3016.3934426230153,-1198.2851018220756,8.389436764467417,169.501192536449,-1.0718113612004254,0.7583965330444142,0.1030370790567138,1000.0,-2.770018248335107,10086.0,3.9212558821816694
KOSSAN,7153,2020-06-05,746.1809879859162,193.2659932659924,-303.9823008849486,1.5577891189685098,34.46214035615555,-0.444938820912133,0.3370786516853963,0.08003286656434298,1500.0,0.21789807367480843,4743.0,2.778498623292861
KOSSAN,7153,2020-06-04,3631.34346826962,2710.4829210836006,-2471.6874292185635,7.581092835635951,196.23859506582613,-2.132701421800942,2.1897810218977964,0.23725695666349866,1000.0,1.4848140311992313,1614.0,3.116651167386489
KOSSAN,7153,2020-06-03,-2995.7679391590345,3154.662840746051,-6734.899328859063,-6.254212816615938,473.56567801850485,-6.040268456375841,3.299856527977041,0.45468336035488954,1123.0,0.08552570336639696,1516.0,3.6261027621470943
KOSSAN,7153,2020-06-02,4150.004865009733,1131.0502283105434,-2029.761904761905,8.663893246366875,140.9210180066782,-2.9761904761904767,2.3142509135200884,0.2859041825281938,1520.0,-0.12576557356665055,1653.0,4.131274491950277
KOSSAN,7153,2020-06-01,3751.360894973064,1464.0264026402817,-216.94915254236662,7.848035345131933,89.01588695328368,-0.43859649122806044,1.0215664018161208,0.1297185485972863,2049.0,2.10678175472937,1774.0,2.6874591901587825
KOSSAN,7153,2020-05-29,-42695.2101735971,773.1843575419371,-46226.66666666681,-89.13405046679979,2113.4351002740027,-3.3333333333333437,0.5753739930955293,0.19235233464832305,5001.0,1.6366078382713567,10313.0,5.248997412142206
KOSSAN,7153,2020-05-28,134.40757759481892,363.325740318924,-590.182648401825,0.281187400825981,59.668775170637105,-1.1415525114155223,0.691244239631339,0.13525565478974985,300.0,0.727920267416841,1165.0,3.680969635327101
KOSSAN,7153,2020-05-27,2248.4483364635407,1666.8151447661173,-1387.4720357941699,4.694046631447893,122.7243549646245,-0.4499437570303799,1.0273972602739656,0.11574574100748637,978.0,1.3933964980947653,3405.0,3.9082502755002317
KOSSAN,7153,2020-05-22,2094.75426224223,1217.9640718562744,-1502.158273381303,4.373182175871044,157.88275610079097,-0.959232613908878,1.197604790419149,0.1746240732682712,242.0,1.332212349029326,1757.0,3.333597641408058
KOSSAN,7153,2020-05-21,7094.336012288495,2812.265331664488,-657.5406032482481,14.84170713867886,169.18736436721642,-0.6289308176100628,1.0126582278481067,0.1682502378386075,500.0,0.10758785560887704,3920.0,2.5518938846093904
KOSSAN,7153,2020-05-20,3861.719631462697,1160.6860158311022,-143.68421052631018,8.062045159629848,92.95737122797992,-0.7792207792207906,0.7853403141361293,0.10150270329398837,1017.0,2.6182863414028894,8428.0,2.3319019154313723
KOSSAN,7153,2020-05-19,2960.2077245835744,1130.2263648468784,-664.3835616438329,6.218923791141963,98.65349310059786,-1.388888888888895,1.2328767123287676,0.2116345914731962,300.0,0.60146198905872,1185.0,4.122423306890523
KOSSAN,7153,2020-05-18,1767.9581865652306,454.0106951871676,-201.74496644295496,3.6909356713261596,48.78021655280582,-0.7936507936507908,0.8021390374331583,0.12616232558063553,604.0,0.9672304696864658,4328.0,6.385717378302095
KOSSAN,7153,2020-05-15,-1552.5016577058707,430.62827225130843,-737.8690629011518,-3.2411308094068283,59.758731065995775,-0.8883248730964466,1.025641025641022,0.12441941272220258,690.0,0.8973265824128457,2388.0,2.5229449688954264
KOSSAN,7153,2020-05-14,7725.653574715643,2689.903181189479,-1971.5394566623595,16.128713099615123,279.74940823844895,-1.4844804318488558,2.3513139695712226,0.28919897072484363,1682.0,0.708629306923833,3987.0,2.729804999960494
KOSSAN,7153,2020-05-13,-559.5135677397084,940.3762662807572,-4264.14565826329,-1.168086780249913,265.7802673448091,-1.8207282913165201,1.5151515151515138,0.2685454015119957,700.0,1.4433394546879361,1831.0,4.618275615980474
KOSSAN,7153,2020-05-12,4655.133632254943,1695.3599999999897,-882.8250401284288,9.718441820991531,151.02273390952953,-0.8025682182985716,0.9771986970684043,0.16236348195440653,1095.0,1.2893103390174643,3030.0,2.0932089530016307
KOSSAN,7153,2020-05-08,1875.7286456457118,1998.641765704603,-350.25553662692823,3.9159261913271646,105.96645623534769,-0.5025125628140614,1.018675721561979,0.12635007004895746,518.0,0.9236220593894963,5873.0,4.316840182337355
KOSSAN,7153,2020-05-06,918.7532708777542,1047.0796460177073,-665.4929577464779,1.9342174123742193,85.12232029347554,-0.7042253521126751,0.707964601769917,0.10550028890141604,1000.0,1.9337991917007995,1800.0,3.2578524457904727
KOSSAN,7153,2020-05-05,-299.95902052617237,210.4882459312758,-110.66907775768789,-0.6355063994198568,14.84704418864016,-0.3616636528029016,0.36231884057971175,0.06913400769924978,300.0,2.634087259707063,9462.0,8.991807829107515
KOTRA,0002,2020-06-15,18.60454050829766,48.813559322033925,-16.722408026756398,0.04009599247477944,2.6715935235875925,-1.6393442622950727,1.3559322033898313,0.14455029642924544,30.0,0.9277922077922077,100.0,14.091645021645022
KOTRA,0002,2020-06-12,82.66666666666652,82.66666666666652,0.0,0.1808898614150252,3.8669835630598928,0.0,2.6666666666666616,0.12474140525999657,50.0,2.2023809523809526,30.0,2.6309523809523805
KOTRA,0002,2020-06-11,-221.16598507124036,5.940594059406212,-106.93069306930583,-0.5866471752552794,7.659022542475007,-3.205128205128205,1.333333333333342,0.2188753137423069,58.0,0.3323703366478415,100.0,1.6031418960877424
KOTRA,0002,2020-06-10,339.92768070601267,237.01298701298913,-3.8961038961039307,0.8210813543623494,12.606181736343775,-0.9740259740259827,0.6557377049180246,0.07492717030623787,201.0,2.3052744515088293,295.0,7.983609494992676
KOTRA,0002,2020-06-09,30.785204405542217,55.19480519480568,-41.55844155844157,0.07012575035431029,3.905128659352526,-1.2987012987012991,1.3157894736842035,0.09361121452031061,100.0,4.799501508592417,200.0,7.519305766383689
KOTRA,0002,2020-06-05,-15.335798590150574,185.43046357615833,-193.5483870967758,-0.03608423197682488,13.622851523649821,-1.6393442622950727,2.6490066225165476,0.169115157348797,30.0,-0.5573770491803279,74.0,7.775045537340619
KOTRA,0002,2020-06-04,57.10789190982353,101.69491525423702,-31.746031746031633,0.1650517107220333,5.82933412359087,-4.8387096774193505,5.084745762711851,0.3985605051215518,50.0,2.010204081632653,100.0,11.10544217687075
KOTRA,0002,2020-06-03,-452.3799466685279,285.8156028368795,-364.58333333333206,-1.0075277208653184,22.82910168238239,-2.430555555555547,9.219858156028371,0.4990429413863246,200.0,-1.858888699020278,127.0,5.295615933773829
KOTRA,0002,2020-06-02,25.279703841783636,156.25,-66.66666666666636,0.05288640971084443,8.434112410767755,-3.0303030303030165,3.124999999999978,0.2309263581906615,200.0,5.438656462585034,200.0,13.717811791383221
KOTRA,0002,2020-06-01,561.8918646493255,221.08626198083354,-129.03225806451647,1.1755059929902207,18.95577596006545,-1.5151515151515138,1.538461538461533,0.22967093504929778,307.0,5.668708629805569,383.0,5.815841230764701
KOTRA,0002,2020-05-29,17.648582767116068,250.83612040133485,-201.5772870662448,0.037550176100246954,19.53406014495926,-1.6949152542372947,2.006688963210679,0.26203353196352525,200.0,-0.13052388225249373,500.0,8.596907864485003
KOTRA,0002,2020-05-28,1103.2318808439359,298.21428571428834,-164.64285714285143,2.3080164871212046,22.188370263445652,-1.4134275618374548,2.517985611510798,0.23437923074573408,100.0,3.2200458500276747,545.0,12.65088531071264
KOTRA,0002,2020-05-27,688.3039005200843,627.2727272727257,-195.04132231404893,1.4369601263467313,30.99533543800329,-2.0408163265306256,3.8961038961038863,0.2356644764276878,59.0,3.580825904191321,411.0,9.921059728153987
KOTRA,0002,2020-05-22,-890.4717760969595,82.66666666666652,-347.8991596638658,-2.2716116737167336,27.38171508938846,-5.857740585774063,5.777777777777771,0.5444110646574184,30.0,-0.14801864801864806,102.0,13.702709790209791
KOTRA,0002,2020-05-21,-125.92445478132434,51.06382978723411,-102.96610169491228,-0.2651041153291039,6.1463192000607245,-1.2605042016806678,1.7021276595744705,0.13008348574168108,83.0,-0.3790123456790124,209.0,10.791975308641977
KOTRA,0002,2020-05-20,2118.645659073491,1178.5714285714243,-14.957264957264515,5.129892636981818,66.00038050802648,-2.1276595744680993,2.678571428571419,0.2801805979099038,85.0,0.5026041666666666,510.0,17.85010704497797
KOTRA,0002,2020-05-19,133.9095486603108,238.09523809523725,-102.27272727272751,0.2943067003523314,12.176350987165343,-4.090909090909101,3.7735849056603765,0.30594143198232,40.0,2.657017543859649,288.0,12.400438596491226
KOTRA,0002,2020-05-18,-300.37703335985265,27.64976958525334,-336.81818181818534,-0.7701975214355196,17.177383871105857,-1.363636363636378,0.9216589861751112,0.11050933121179046,500.0,16.85920526014866,268.0,11.931503716409377
KOTRA,0002,2020-05-15,17.888898601653903,23.255813953488857,-13.63636363636389,0.043105779763021455,1.4964816662070888,-1.3761467889908396,0.46511627906977715,0.0842151547138574,50.0,-0.07069892473118274,268.0,8.255107526881721
KOTRA,0002,2020-05-14,-139.11407397385605,171.42857142857082,-144.23076923076954,-0.3548828417700409,13.463912836993973,-3.703703703703709,5.882352941176472,0.4481386149356127,100.0,2.9743589743589745,100.0,15.511538461538462
KOTRA,0002,2020-05-13,182.85210249910207,141.50943396226356,-59.633027522936146,0.3957837716430781,10.649615423178941,-1.3333333333333197,2.3255813953488413,0.20539419301848633,100.0,1.7992205215419501,301.0,9.148337112622826
KOTRA,0002,2020-05-12,-4.830917874396046,0.0,-4.830917874396046,-0.015943623347841735,0.2775289804934374,-0.48309178743960457,0.0,0.02775289804934374,100.0,0.3160714285714284,234.0,21.67142857142857
KOTRA,0002,2020-05-08,163.76862526919632,174.75728155339797,-24.15458937198023,0.44381741265364855,9.396352311913114,-0.4878048780487698,1.9417475728155331,0.138352464350782,100.0,3.869565217391304,84.0,5.144927536231884
KOTRA,0002,2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.2222222222222223,88.0,7.555555555555555
KOTRA,0002,2020-05-05,-3.8052025484778333,43.13725490196063,-96.15384615384637,-0.027180018203413096,9.521401387358438,-1.9230769230769273,1.9607843137254832,0.27042622111911385,40.0,3.8461538461538463,82.0,17.96794871794872
AHEALTH,7090,2020-06-15,-466.66438310521283,25.342465753424758,-135.59322033898314,-0.9824513328530796,9.197307401677149,-2.0408163265306145,1.6778523489932917,0.24627846357879166,80.0,0.4166182326577658,392.0,3.0898368645987127
AHEALTH,7090,2020-06-12,102.45842835209825,119.0635451505016,-67.79661016949157,0.21892826570961166,7.292765370417022,-1.6949152542372947,2.7874564459930307,0.1991529800656732,117.0,1.5334811517972335,374.0,3.555564718108899
AHEALTH,7090,2020-06-11,-22.06578178056381,63.15789473683964,-64.28571428571486,-0.04655228223747639,7.092333560133159,-0.9900990099009799,0.6644518272425293,0.1287433727196975,100.0,2.7111630164027134,355.0,4.815227563523336
AHEALTH,7090,2020-06-10,434.0594428701241,121.8855218855173,-64.66666666666708,0.9603085019250532,12.194477265408757,-0.666666666666671,0.6756756756756799,0.10842947284734418,384.0,6.220019625320903,1261.0,5.449148125983464
AHEALTH,7090,2020-06-09,646.2670571902439,385.86206896552216,-27.491408934708694,1.375036291894136,19.36826958013843,-1.3651877133105783,1.0344827586207028,0.10303412452192004,702.0,2.810598171031636,386.0,8.562045693886725
AHEALTH,7090,2020-06-05,-16.507886153797315,35.460992907800915,-21.052631578947434,-0.03475344453431014,2.3569188760921396,-1.0526315789473717,0.7092198581560183,0.07726449699985419,200.0,2.193041093041093,525.0,13.330185705185706
AHEALTH,7090,2020-06-04,-207.53760569202143,41.958041958042536,-130.55555555555614,-0.4541304282101125,8.41728779672159,-2.758620689655178,2.8368794326241176,0.23489663189629212,70.0,4.5659191583610195,200.0,10.122397563676634
AHEALTH,7090,2020-06-03,-138.68737165573222,17.4216027874563,-139.3728222996522,-0.3081941592349605,6.961897802008602,-1.7421602787456525,1.4184397163120588,0.13383568975745777,330.0,7.348736037624925,360.0,7.449882422104643
